region,source,url,author,title,desc,content,publishedAt
Bahrain,Reuters,https://www.reuters.com/article/us-china-health-taxi-idUSKCN20L1EO,Reuters Editorial,"Amid virus, Chinese ride-sharing cars install added layer of protection","As Wang Xiurong drives passengers around the Chinese capital amid the coronovirus outbreak, she has an added layer of protection: a plastic sheet separating her from her passengers.","BEIJING (Reuters) - As Wang Xiurong drives passengers around the Chinese capital amid the coronovirus outbreak, she has an added layer of protection: a plastic sheet separating her from her passengers. 
Wang had the sheet installed last week as part of a cam… [+575 chars]",2020-02-27T10:56:19Z
Bahrain,Reuters,https://www.reuters.com/article/us-china-health-markets-q-a-idUSKBN20621L,Reuters Editorial,New coronavirus: what markets should watch now,World markets started shrugging off the worst of the coronavirus impact last week and stock markets have since reached record highs. China's announcement that new cases of the so-called COVID-19 detected on Tuesday were at their lowest since Jan 30 has only c…,(Reuters) - World markets started shrugging off the worst of the coronavirus impact last week and stock markets have since reached record highs. China’s announcement that new cases of the so-called COVID-19 detected on Tuesday were at their lowest since Jan 3… [+3040 chars],2020-02-12T14:36:51Z
Bahrain,The Washington Post,https://www.washingtonpost.com/health/the-big-numberthe-flu-has-hit-at-least-22-million-people-in-the-us-so-far/2020/02/14/3a83c0cc-4e7f-11ea-b721-9f4cdc90bc1c_story.html,Linda Searing,The Big Number: The flu has hit at least 22 million people in the U.S. so far. - The Washington Post,The Big Number: The flu has hit at least 22 million people in the U.S. so far. The Washington Post Great Falls News Is it influenza or coronavirus? KRTV Great Falls News A second wave of flu hits U.S. kids amid coronovirus outbreak CGTN Flu cases continue to …,"Four months into the flu season, at least 22 million U.S. residents have contracted influenza and possibly as many as 31 million people, according to the Centers for Disease Control and Prevention (CDC). Of those afflicted, about 210,000 have been hospitalize… [+1098 chars]",2020-02-17T13:00:00Z
Bahrain,Xataka.com,https://www.xataka.com/empresas-y-economia/industria-tecnologica-impacto-coronavirus-wuhan-cierre-fabricas-problemas-suministros-expectativas-retrasos,Jose García,"La industria tecnológica y el impacto del coronavirus Wuhan: cierre de fábricas, problemas de suministros y expectativas de retrasos","El coronavirus 2019-nCoV, más conocido como coronavirus Wuhan, es una emergencia de salud pública internacional declarada por la OMS. En el momento en que se escriben estas líneas, el virus, que todavía no se conoce del todo bien, ha provocado más de medio mi…","El coronavirus 2019-nCoV, más conocido como coronavirus Wuhan, es una emergencia de salud pública internacional declarada por la OMS. En el momento en que se escriben estas líneas, el virus, que todavía no se conoce del todo bien, ha provocado más de medio mi… [+7422 chars]",2020-02-06T16:01:30Z
Bahrain,Heise.de,https://www.heise.de/newsticker/meldung/Twitter-arbeitet-an-Markierungen-fuer-Falschinformationen-4665808.html,Eva-Maria Weiß,Twitter arbeitet an Markierungen für Falschinformationen,"Tweets, die Falschinformationen enthalten, könnten bei Twitter bald mit orangen Hinweisen markiert werden. Die Funktion wird getestet.","Twitter testet eine farbliche Markierung von Tweets, die Falschinformationen enthalten. Die Einschätzungen sollen von verifizierten Faktencheckern und Journalisten kommen. Zudem könnte es einen Gemeinschafts-Report geben, eine Art Plattform auf der sich auch … [+1877 chars]",2020-02-21T12:50:00Z
Bahrain,Heise.de,https://www.heise.de/newsticker/meldung/Hannover-Messe-Daten-und-5G-als-Treibstoff-der-Industrie-4659826.html,Arne Grävemeyer,HMI: Hannover Messe: Daten und 5G als Treibstoff der Industrie,Digitalisierung gilt als wichtigster Trend der Hannover Messe 2020. Zur Preview kündigten Aussteller schnelle Einstige in KI und viel Raum für 5G an.,"""Ein funktionsfähiges 5G-Netz"" erwartet die Besucher der Hannover Messe 2020 laut Messechef Dr. Jochen Köckler auf der Messe-Preview. Dieses werde in den Hallen 3 und 21 eingerichtet und Netzausrüstern sowie Anwendern erlauben, die Möglichkeiten des neuen Mob… [+3339 chars]",2020-02-13T13:16:00Z
Bahrain,Spiegel Online,https://www.spiegel.de/wirtschaft/unternehmen/coronavirus-27-000-beschaeftigte-von-cathay-pacific-sollen-unbezahlten-urlaub-nehmen-a-7933bd3a-5f19-467a-8a38-ae6b33a63cf7,DER SPIEGEL,Coronavirus: 27.000 Beschäftigte von Cathay Pacific sollen unbezahlten Urlaub nehmen,"Bitte nehmt Urlaub, aber unbezahlt: Mit dieser Botschaft wandte sich der Chef von Cathay Pacific an seine Mitarbeiter. Flugausfälle wegen des Coronovirus machen der Airline schwer zu schaffen.",,2020-02-05T13:02:25Z
Bahrain,Spiegel Online,https://www.spiegel.de/wissenschaft/medizin/coronovirus-auf-der-diamond-princess-vom-kreuzfahrtschiff-in-die-welt-a-ef416171-3235-438b-9e31-0cfa6db10a11,DER SPIEGEL,"Coronovirus auf der ""Diamond Princess"": Vom Kreuzfahrtschiff in die Welt","Das Kreuzfahrtschiff ""Diamond Princess"" vor Yokohama sollen nur virusfreie Menschen verlassen. Doch nachdem drei Passagiere in ihren Heimatländern positiv getestet wurden, gibt es Zweifel, ob Japans Maßnahmen reichen.",,2020-02-21T15:48:00Z
Bahrain,Yahoo.com,https://news.yahoo.com/greece-confirms-first-coronavirus-case-110201642.html,Reuters,Greece confirms first coronavirus case,"A Greek woman who recently returned home from northern Italy has become Greece's first coronavirus case and she is being closely monitored, the health mi...","ATHENS (Reuters) - A Greek woman who recently returned home from northern Italy has become Greece's first coronavirus case and she is being closely monitored, the health ministry said on Wednesday.
No further information was immediately available on the prev… [+1771 chars]",2020-02-26T11:02:01Z
Bahrain,Marketwatch.com,https://www.marketwatch.com/story/the-covid-19-coronavirus-has-left-the-us-flying-blind-in-diagnosing-the-economy-2020-02-29,Jeffry Bartash,Economic Preview: The COVID-19 coronavirus has left the U.S. flying blind in diagnosing the economy,We’re all flying blind when it comes to the U.S. economy: The most recent readings have been rendered useless by the COVID-19 epidemic.,"The biggest decline on Wall Street since the financial panic a decade ago reflects the rising angst over whether the COVID-19 coronavirus can be contained. 
The U.S. is flying blind when it comes to the economy: recent indicators have been rendered useless b… [+3569 chars]",2020-02-29T13:30:08Z
Bahrain,Theregister.co.uk,https://www.theregister.co.uk/2020/02/12/mwc_barcelona_2020_cancelled_coronavirus/,Shaun Nichols,Mobile World Congress now none of those things as megashow cancelled by GSMA over coronovirus fears,Mass drop-outs prove too costly for European comms conference Good news for anyone who fancies a cheap vacation in Barcelona at the end of the month: the Mobile World Congress show has been officially cancelled.…,"MWC Good news for anyone who fancies a cheap vacation in Spain at the end of the month: this year's MWC Barcelona, previously known as Mobile World Congress, has been officially cancelled.
Organizing body the GSMA confirmed on Wednesday it will pull the plug… [+4099 chars]",2020-02-12T20:21:38Z
Bahrain,Petapixel.com,https://petapixel.com/2020/02/13/breaking-news-cp-2020-has-been-cancelled-due-to-coronavirus-fears/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+PetaPixel+%28PetaPixel%29,DL Cade,Breaking News: CP+ 2020 Has Been Cancelled Due to Coronavirus Fears,PetaPixel has learned unofficially that the CP+ 2020 expo in Japan—one of the largest photo industry trade shows in the world—has been cancelled due to fears over the Coronavirus outbreak. An official update from the show is expected shortly. We were tipped o…,PetaPixel has learned that the CP+ 2020 expo in Japanone of the largest photo industry trade shows in the worldhas been cancelled due to fears over the recent coronavirus outbreak. An official announcement from the show is expected shortly. (UPDATE: Confirmed… [+3486 chars],2020-02-14T02:05:26Z
Bahrain,Techdirt.com,https://www.techdirt.com/articles/20200228/14270944004/senate-may-try-to-sneak-clean-reauth-surveillance-powers-into-must-pass-coronovirus-bill.shtml,Tim Cushing,Senate May Try To Sneak A Clean Reauth Of Surveillance Powers Into A Must-Pass Coronovirus Bill,"The USA Freedom Act is up for renewal, bringing with it the usual arguments for preserving the surveillance status quo. But this administration is a little bit different. President Trump remains convinced a Deep State conspiracy exists that is actively trying…","from the conspiracy-theorists-v.-surveillance-apologists dept
The USA Freedom Act is up for renewal, bringing with it the usual arguments for preserving the surveillance status quo. But this administration is a little bit different. President Trump remains c… [+5654 chars]",2020-03-02T17:37:30Z
Bahrain,Tagesschau.de,https://www.tagesschau.de/wirtschaft/boerse/dax-175.html,tagesschau.de,Coronavirus-Angst: Börsen brechen ein,"Bislang schienen die Aktienmärkte gegen das Coronavirus weitgehend immun. Das ändert sich nun, da sich das Virus auch in Europa ausbreitet. Der deutsche Aktienmarkt sackte um vier Prozent ab.","Bislang schienen die Aktienmärkte gegen das Coronavirus weitgehend immun. Das ändert sich nun, da sich die Seuche auch in Europa ausbreitet.
 Der Dax startet mit Kursverlusten von 350 Punkten in den Handel und fällt auf 13.220 Punkte zurück, ein Minus von 2,… [+3722 chars]",2020-02-24T09:44:13Z
Bahrain,Hamusoku.com,http://hamusoku.com/archives/10185963.html,hamusoku,【悲報】広瀬すずがルイヴィトンのインスタに掲載された結果・・・,,"0 202026 10:26 IDhamusoku
coronovirus pic.twitter.com/p38tmR2xp5
— (@lTfC8qI4PATLiaC) 202025
— necomoco (@NecoModeler) 202025
— spiral (@ashinohippariai) 202025
— (@oDU1SW9h9gSIqEy) 202025
— (@TunatunaFace) 202026
— (@kamikamibones) 202026
— (@kazumax… [+716 chars]",2020-02-07T01:26:19Z
Bahrain,Heraldtribune.com,https://www.heraldtribune.com/article/20200302/NEWS/200309701,"Carlos R. Munoz, Timothy Fanning, Zac Anderson",Was Pence exposed?,"Was Pence exposed? (Top headline, 6th story, link ) Related stories: TWITTER Tells All Employees To Work At Home... FAUCI PANDEMIC WARNING... Patient's chilling account of what disease feels like... WHO makes urgent plea: 'Supplies rapidly depleting'... AMAZO…","The student was not one of the cadets who met with Vice President Mike Pence when he visited Sarasota last week, the school says.
SARASOTA — A mother and son from Sarasota Military Academy have been quarantined after coming into contact with a patient who te… [+8121 chars]",2020-03-03T17:13:41Z
Bahrain,Fool.com,https://www.fool.com/investing/2020/02/24/why-stocks-are-getting-the-hardest-hit-from-the-co.aspx,newsfeedback@fool.com (Jennifer Saibil),Why Stocks are Getting the Hardest Hit From the Coronavirus Today,The Dow fell almost 1000 points in the biggest one-day selloff in two years.,"Wall Street took a huge hit in afternoon trading on Monday as coronovirus fears reach new heights.
The stock market saw its third consecutive day of losses amid the sell-off. The Dow fell 998 points, losing 3.4% of its full value, the S&amp;P 500 lost 3.3%, … [+1205 chars]",2020-02-24T19:47:21Z
Bahrain,Fool.com,https://www.fool.com/investing/2020/02/29/should-investors-buy-qiagens-stock-for-its-coronav.aspx,newsfeedback@fool.com (David Haen),Should Investors Buy Qiagen's Stock for Its Coronavirus Detection Kit?,"Amid ever-rising numbers of infected individuals, Qiagen believes it offers a quick solution to expedite testing for the virus.","It's almost impossible to turn on the news without seeing the latest updates on the spread of the novel coronavirus throughout the world. The number of individuals infected continues to rise, as does the death toll. Also worrisome is the emergence of the infe… [+3731 chars]",2020-02-29T11:30:00Z
Bahrain,Fool.com,https://www.fool.com/earnings/call-transcripts/2020/02/25/hersha-hospitality-trust-ht-q4-2019-earnings-call.aspx,newsfeedback@fool.com (Motley Fool Transcribers),Hersha Hospitality Trust (HT) Q4 2019 Earnings Call Transcript,"HT earnings call for the period ending December 31, 2019.","Image source: The Motley Fool.
Hersha Hospitality Trust (NYSE:HT)Q4 2019 Earnings CallFeb 25, 2020, 9:00 a.m. ET
Contents:
<ul><li>Prepared Remarks</li><li>Questions and Answers</li><li>Call Participants</li></ul>Prepared Remarks:
Operator
Good day and w… [+50258 chars]",2020-02-25T20:01:02Z
Bahrain,Fool.com,https://www.fool.com/earnings/call-transcripts/2020/02/28/wayfair-inc-w-q4-2019-earnings-call-transcript.aspx,newsfeedback@fool.com (Motley Fool Transcribers),Wayfair Inc (W) Q4 2019 Earnings Call Transcript,"W earnings call for the period ending December 31, 2019.","Image source: The Motley Fool.
Wayfair Inc (NYSE:W)Q4 2019 Earnings CallFeb 28, 2020, 8:00 a.m. ET
Contents:
<ul><li>Prepared Remarks</li><li>Questions and Answers</li><li>Call Participants</li></ul>Prepared Remarks:
Operator
Good morning, my name is Amy… [+63303 chars]",2020-02-28T18:30:59Z
Iraq,Reuters,https://www.reuters.com/article/us-china-health-taxi-idUSKCN20L1EO,Reuters Editorial,"Amid virus, Chinese ride-sharing cars install added layer of protection","As Wang Xiurong drives passengers around the Chinese capital amid the coronovirus outbreak, she has an added layer of protection: a plastic sheet separating her from her passengers.","BEIJING (Reuters) - As Wang Xiurong drives passengers around the Chinese capital amid the coronovirus outbreak, she has an added layer of protection: a plastic sheet separating her from her passengers. 
Wang had the sheet installed last week as part of a cam… [+575 chars]",2020-02-27T10:56:19Z
